100,179.208862304687
106.478597782335,178.709869384766
113.376917856923,178.496170043945
120.722152342881,178.474990844727
128.543255027354,178.438232421875
136.871055496897,178.210357666016
145.738380662977,178.056060791016
155.18018416062,177.90559387207
165.233684130273,177.699432373047
175.938509926007,177.429809570312
187.336858328347,177.297088623047
199.473659877503,177.112899780273
212.396755982669,176.905227661133
226.157087505514,176.671249389648
240.808895561239,176.440826416016
256.409935328735,176.258422851562
273.021703712629,175.970825195312
290.709681754648,175.701232910156
309.543592749837,175.414978027344
329.597677085088,175.108795166016
350.95098488335,174.782043457031
373.687687607086,174.439437866211
397.897409849257,174.074752807617
423.675582619719,173.681701660156
451.123819519615,173.271530151367
480.350317286597,172.816528320312
511.470282289765,172.349075317383
544.606384655492,171.855697631836
579.889241814237,171.311492919922
617.457933374413,170.727294921875
657.460549352859,170.109832763672
700.054773922961,169.447463989258
745.408506981463,168.740463256836
793.7005259841,167.977981567383
845.121190658887,167.136260986328
899.873193374956,166.282775878906
958.172358124772,165.337738037109
1020.24849126919,164.317916870117
1086.34628739886,163.216842651367
1156.72629388276,162.024566650391
1231.66593790594,160.733108520508
1311.46062004488,159.329315185547
1396.42487869131,157.800109863281
1486.89362991418,156.130126953125
1583.22348764748,154.302032470703
1685.79416940761,152.294250488281
1795.00999308158,150.082473754883
1911.30147068606,147.63899230957
2035.12700537966,144.931182861328
2166.97469841788,141.898895263672
2307.36427317334,138.571166992187
2456.84912380554,134.834289550781
2616.01849665572,130.66650390625
2785.49981296553,126.046005249023
2965.96114207526,120.905288696289
3158.11383485066,115.252075195312
3362.71532771891,109.084732055664
3580.57212836675,102.538421630859
3812.54299487002,95.6333465576172
4059.54232078623,88.6517944335938
4322.54373955363,81.6614303588867
4602.58396240481,74.8211364746094
4900.76686492327,68.3697967529297
5218.2678383516,62.31494140625
5556.33842280334,56.779541015625
5916.3112406421,51.7530899047852
6299.60524947437,47.242359161377
6707.73133546268,43.1668701171875
7142.29826900695,39.484245300293
7605.01904627058,36.1959228515625
8097.71764154841,33.2353782653809
8622.33619709351,30.5626945495605
9180.94267874387,28.1652679443359
9775.73902752641,25.9421310424805
10409.0698393706,23.9356136322021
11083.4316071457,22.0987854003906
11801.4825614529,20.4346389770508
12566.0531489618,18.8556480407715
13380.1571895975,17.4170074462891
14247.0037565557,16.0819282531738
15170.0098259771,14.8390350341797
16152.8137461428,13.6786651611328
17199.2895792851,12.5919303894043
18313.5623725461,11.5945053100586
19500.0244182803,10.6328582763672
20763.3525677978,9.7009162902832
22108.5266667936,8.83983612060547
23540.8491851354,8.04486846923828
25065.9661183864,7.24121189117432
26689.889243453,6.49513244628906
28419.019816087,5.77914428710937
30260.1738036533,5.08984375
32220.6087526275,4.42433547973633
34308.05239673,3.77933502197266
36530.7331184669,3.15174865722656
38897.4123841505,2.53920745849609
41417.4192802558,1.93907928466797
44100.6872872468,1.3488245010376
46957.7934358328,0.766227722167969
50000.0000000001,0.189655303955078

